SK_ID_PREV,AMT_DRAWINGS_CURRENT,AMT_PAYMENT_CURRENT
6841,919.75,4613.38
8406,2085.07,538.0
14106,8958.88,4749.04
3879,7231.53,609.63
6267,3626.73,840.41
6124,831.6,2095.97
3000,8237.75,3221.82
14445,6755.56,3174.75
14248,2910.49,3109.63
5096,8588.34,3512.22
13377,5272.13,4414.03
7981,1401.42,2741.11
2174,6024.02,4411.35
1112,1397.95,3212.08
8331,1686.74,122.19
4577,1567.44,1878.02
2322,7424.27,2552.3
3236,7647.46,4872.6
7945,5866.21,3309.14
12307,8118.63,4289.53
11182,6753.48,2125.81
8687,9643.73,2290.53
11959,2199.04,3275.28
12048,9743.44,3471.72
9558,4462.27,757.02
13675,6369.41,3196.67
13684,6842.83,3544.33
12112,4341.85,2753.24
6977,3632.69,3458.85
5312,3262.03,2181.16
4677,2802.24,3508.98
1668,5470.59,3295.72
6897,710.48,3675.59
7987,2374.49,4161.31
13387,7280.25,4540.76
13039,7031.86,1385.03
1776,9189.27,4288.74
6165,2434.97,2283.4
13111,1714.65,981.69
78,1324.6,1642.56
10098,5253.26,2209.74
13104,6027.45,2220.85
6195,6243.49,2349.62
11433,5115.09,2557.32
892,8187.65,384.33
5516,3707.1,513.1
8349,7359.21,653.8
11914,3730.29,2271.89
5616,4211.84,2105.84
6721,480.53,1830.02
10692,4031.21,3789.34
11715,321.49,4349.28
7215,9349.48,4190.71
434,1652.02,4704.43
8645,3088.16,4824.15
4758,5565.35,458.35
6980,2780.32,1032.66
2386,2996.51,1292.99
8754,2269.9,4685.28
11073,1757.61,4425.53
12982,7280.93,1680.79
8845,9114.85,2423.53
8497,577.01,1062.26
3031,5793.61,2629.53
12815,6095.47,3611.02
12050,3400.84,1359.2
12211,4137.64,1482.98
7429,8672.22,1480.93
1434,8976.52,4713.89
525,5390.89,2103.47
8957,5845.16,827.72
12910,4522.01,1677.24
13026,8896.66,2098.54
127,5420.25,3634.21
12836,4709.24,4937.27
6355,2247.87,3417.95
1343,8074.53,4129.76
4652,1594.71,4170.18
14731,6595.73,4235.91
12326,2719.44,1003.05
6211,2819.52,986.79
3794,8263.71,2839.61
931,7991.32,4321.62
3335,945.88,3276.42
9706,6698.64,4325.29
7608,5400.12,4498.81
12733,8930.93,475.25
6962,7167.16,4361.83
9141,3939.19,2966.19
2702,7035.69,670.84
4584,9191.19,4227.59
13718,2953.5,3740.49
8314,6484.82,1411.2
1520,404.36,4748.07
85,1465.96,1734.83
4304,788.78,4677.2
13988,3948.24,2246.56
7693,8692.7,1959.91
9103,832.82,4449.6
5912,9084.98,1003.57
10106,1862.62,4679.34
7099,8092.31,3490.05
8322,1548.35,4947.96
11834,9418.23,996.09
11708,8446.37,135.11
14438,9462.15,2154.84
12992,5863.11,2340.12
14824,5628.42,4610.48
5008,5930.59,3559.7
13581,5017.03,185.53
6979,5612.91,4132.89
2955,4069.28,2933.57
8542,3504.18,3586.87
10765,8386.73,4211.74
13326,2970.25,4998.45
8279,1527.78,4389.55
5231,2984.13,662.92
13596,2576.34,954.4
3348,6725.09,1214.37
14373,1241.78,3440.14
10323,4648.09,2414.72
13646,5706.46,4363.61
4368,5909.12,2772.92
9843,2193.94,3948.93
10365,5138.23,3073.89
12750,9040.22,3313.63
989,7888.13,606.27
7200,5735.6,4212.63
14036,7016.85,2806.05
9689,7871.14,3849.26
10376,3235.98,4054.85
188,4283.05,3127.86
13034,7714.61,3482.86
3291,8149.7,4883.18
4453,2799.51,1901.16
1866,2837.34,341.18
335,5490.55,139.73
12200,348.13,4886.95
3072,1605.28,2122.6
12996,1142.55,3381.46
2383,1184.26,4497.57
5764,9384.57,1218.86
7208,4144.16,3107.31
500,2924.12,4017.52
4804,5771.1,741.14
5993,2787.5,1308.4
9678,4416.75,4208.36
7094,2968.45,2229.52
2089,5311.18,1730.27
4215,9194.54,1137.44
10161,2485.79,1789.48
14818,5051.81,635.23
5577,5529.64,122.49
1319,8759.57,4568.52
2393,804.99,1465.94
5473,6008.18,293.01
7109,3129.97,2750.5
3853,1720.13,445.31
14229,9014.99,4588.33
13279,2608.36,4738.49
7037,5397.23,3986.34
343,8977.16,1010.49
6257,6847.77,782.32
9587,7427.3,4330.31
8121,8362.36,2907.15
7744,2850.5,1872.1
1766,7883.03,2201.5
9997,8465.77,1738.42
13104,3239.39,3764.61
8299,3394.57,451.8
5489,1426.91,915.69
7752,2089.85,2702.11
9559,4842.97,2500.62
9117,7564.52,668.04
9770,5148.21,4739.24
8231,8978.16,721.91
11434,7512.07,2932.06
9391,2405.05,358.47
3192,1310.33,4237.72
6350,4347.12,2745.62
14900,9895.85,4947.24
12209,7254.87,2514.37
11090,7827.61,4897.22
934,2399.63,486.49
10970,2814.99,1098.73
5645,2692.13,1249.23
14140,8912.55,2091.33
8400,4274.97,2274.17
12935,6600.1,4978.62
10420,925.33,1840.28
7521,4695.23,3858.83
11425,3535.47,4067.31
13406,4224.71,2661.96
14392,6131.34,2726.4
4964,7879.72,1937.03
14636,1545.05,1437.52
9473,1414.5,3642.08
8357,9378.6,2653.09
11103,8076.2,1097.52
901,9613.49,3145.12
14629,6030.35,4345.01
4043,1897.81,4168.76
12484,5745.76,3950.58
8414,6561.5,256.3
13705,4406.0,1063.05
7043,9005.81,2236.35
10992,2077.36,2073.53
7557,1071.74,4303.14
13268,9134.65,2289.81
6671,4889.88,4633.9
9687,3611.22,585.31
13895,9453.17,2562.63
768,2105.46,150.79
12807,4025.72,369.14
7865,638.32,4581.12
9151,8532.59,3732.67
3575,6688.88,3053.75
12093,9920.75,2798.5
808,5896.63,2196.55
1810,229.56,4389.01
8277,3301.44,4069.44
791,3599.86,4233.37
9093,5471.92,744.13
5147,8695.55,4957.74
10805,4179.92,584.96
5540,5469.41,1679.18
13239,613.2,4892.99
9850,6763.48,2293.47
13121,8317.39,2949.53
6721,9563.03,2751.04
7102,2613.06,3610.48
3234,9045.76,2501.69
2924,9452.95,4981.71
7556,9861.15,1329.24
382,5612.21,895.91
8275,4823.36,2381.56
10962,8086.92,4310.42
8712,4697.77,942.78
3069,5662.31,4925.57
7957,3628.83,1722.74
1315,9150.65,4097.3
4530,7678.96,1194.66
13944,9718.1,3498.58
14604,8093.89,141.32
13812,9955.91,3909.22
8702,225.99,3509.03
2969,7413.73,1140.09
9866,2643.49,3842.05
4656,4740.97,2921.07
8429,9491.8,2049.96
5100,5000.43,654.79
2168,4340.19,4346.09
1063,2993.85,2047.91
1603,3198.48,2881.83
10854,9641.78,907.57
1445,2540.01,4326.77
9114,1315.65,4845.72
3459,5011.36,2336.18
14569,7960.28,2504.87
7058,8413.45,3095.55
12040,9917.19,3206.98
14090,8951.69,3041.21
6665,9519.59,3938.03
4963,6578.72,2335.88
6523,7001.07,4681.86
657,1657.99,4964.49
4051,1441.25,4245.49
2180,2447.95,3555.72
7177,9049.27,3685.36
12043,4647.13,4106.97
4129,4368.5,2941.36
7856,2495.32,1105.49
6088,3743.83,4547.44
6373,3041.07,527.23
7816,6100.94,1560.14
12535,1485.81,4438.39
12518,2050.55,1359.73
7259,521.6,1293.78
908,7483.49,2884.61
10852,1694.88,3537.23
7103,9745.73,684.38
4548,1759.77,2959.46
14972,8525.81,761.83
10324,9619.95,415.29
12722,7123.89,1548.75
6684,1845.57,4074.55
5508,7526.97,3273.56
13233,2335.89,3696.49
7699,2605.8,3580.72
12391,2729.67,4382.82
11629,4295.08,1585.49
2077,5167.64,484.44
1181,8312.51,4966.53
11096,7196.53,2101.72
5060,9071.55,382.17
8200,6296.46,507.52
8962,1503.26,2037.86
14468,3304.91,4244.26
2107,7846.07,345.96
12867,6001.18,2916.38
10779,1566.23,515.3
12594,9412.26,4162.62
4805,6189.56,4094.71
3783,500.62,4452.54
6678,8919.71,3592.36
7295,1235.94,1888.28
10040,5865.46,3924.39
3655,7610.86,3488.55
991,8728.79,2100.61
2595,2288.75,1594.8
2249,5021.75,2172.04
13156,6661.94,3605.2
697,149.0,1423.5
14306,412.68,1149.82
5073,1987.85,670.36
10408,6332.21,3382.69
14510,736.04,978.85
10848,5361.66,1310.41
10264,8051.17,2573.34
6166,1471.57,3480.7
13729,1494.85,4850.69
6557,7624.04,4652.51
1758,847.33,384.67
5600,7949.86,3510.88
5889,9255.43,3728.35
9122,7700.55,4764.57
14213,1496.26,4957.44
11182,4766.99,1553.83
1667,5745.64,4749.86
13922,9867.92,1766.14
2772,2749.17,411.17
12883,3650.79,2818.29
8302,2184.97,786.94
9628,8824.89,3406.16
5367,6130.12,4246.07
245,1279.74,4608.05
11348,7633.3,4971.62
11555,8521.89,3815.51
1169,3521.32,1253.25
2299,2108.24,1067.22
5508,7638.48,1596.18
2499,4824.72,490.59
5589,8592.89,2916.63
10564,3531.36,4187.76
10777,1395.59,1823.94
273,8120.85,581.84
11978,7969.31,4904.09
9892,3448.37,3072.96
13476,6998.29,2110.83
9115,8411.67,4626.68
11180,4090.12,3878.35
14834,2519.36,4196.65
8702,9064.46,2831.27
14472,9747.71,1807.87
3970,4739.58,2903.31
9378,9092.51,1574.72
7657,9879.29,3519.15
10270,8551.37,4554.23
13468,3726.32,4496.15
9812,3279.06,475.52
12734,6988.53,1175.41
8368,6841.76,388.73
11357,8518.95,2606.61
11701,6893.71,1603.57
5167,820.6,1154.85
7309,8810.03,3498.36
6713,9716.83,4592.83
6141,1897.9,4920.26
7065,7883.76,1820.23
5760,7129.88,1331.76
5084,6981.44,1958.8
14500,6761.83,1056.15
5159,8287.56,3658.36
10388,3863.98,2128.6
11193,1037.75,4705.66
6809,5796.52,2184.12
453,9897.44,2189.92
10073,3562.0,3582.53
13519,5320.2,2174.42
13436,711.73,3201.1
5324,6395.51,168.29
10423,8039.69,885.79
755,394.22,4337.65
1408,5208.22,4198.11
7725,7204.09,3929.66
10604,6319.76,2272.23
10189,7614.19,4169.63
11109,4574.69,3018.59
5264,8070.78,1302.04
14528,5218.3,2701.5
1343,9052.61,3064.98
4695,3867.81,1953.53
3955,5421.5,2988.27
7689,7329.17,4474.12
13197,6636.41,762.14
2788,8518.38,1919.14
2951,9554.29,4692.96
1985,4783.11,198.51
13487,6709.41,4739.84
7457,7639.83,2860.0
2256,4244.5,3750.12
713,8186.69,1876.72
7656,4958.14,4466.99
2655,3556.66,1476.51
9843,6167.54,3612.59
4128,6884.18,2672.81
13252,2845.16,218.33
2816,1201.62,4613.1
3354,672.57,524.76
6415,9251.69,1792.56
6703,4354.42,2856.24
5716,4640.41,3981.09
1157,6216.72,3051.72
4744,4247.38,725.52
10510,2756.5,4410.66
14146,533.33,4128.0
10568,9066.44,681.79
3553,4840.45,3234.54
5303,5538.53,4640.48
9430,4442.86,369.66
9907,6209.07,603.15
2485,2560.87,1176.68
14021,326.27,1147.74
6768,1065.81,2630.51
6690,4050.47,851.2
8221,6973.68,3252.15
14696,4685.66,964.29
12555,9561.91,1718.9
4348,6634.62,4012.49
8564,7192.17,2137.55
7530,2270.73,2278.79
483,7510.7,351.31
8489,4726.46,3312.55
2991,1134.95,4351.82
11751,5118.48,1350.4
6765,3208.74,4278.71
8745,9391.99,2235.56
10415,9574.79,2080.76
4930,9143.38,1290.27
12926,7219.48,2647.02
12307,1404.98,1900.06
14166,8734.96,3467.4
3620,986.49,4720.48
12135,3211.66,4860.86
7278,5517.18,3081.86
2428,5572.95,1322.06
9935,2483.49,4538.33
7783,5078.64,2663.45
8068,4176.69,2650.95
7352,9422.32,2485.7
12150,9568.48,2566.66
2180,9387.25,3766.1
7149,3297.34,3457.05
236,6253.19,2680.25
9984,4024.11,2298.5
1677,2914.39,2716.94
7851,2103.33,4566.2
4548,1566.73,3536.02
10080,7138.94,1166.61
2618,4507.29,162.58
3327,375.92,3863.97
7702,4459.06,2710.43
7245,1456.76,3492.81
12642,6012.0,1917.13
14238,4001.94,1519.73
8619,4084.76,2325.36
11720,773.2,3244.75
14154,3445.94,3078.34
2788,1284.15,2821.71
11470,7517.41,2170.99
8363,5155.36,4231.56
6109,296.2,626.3
8573,3567.4,2229.02
6662,3263.96,4364.72
10038,8536.78,473.48
4443,3426.48,886.97
10058,2133.16,4965.41
683,1795.54,4886.96
9398,8196.48,4881.92
13347,8611.91,181.85
8775,7036.91,3291.26
6250,7079.79,1070.17
7829,4238.93,4660.55
11833,7410.2,554.62
1236,918.98,3931.9
3414,1886.59,1487.64
12503,8710.29,2882.84
13055,4972.72,413.8
6884,919.21,4226.96
10957,1904.37,367.0
12242,5566.5,4386.81
3541,2901.7,4004.34
1081,7298.04,987.02
14903,8881.99,986.49
7076,1000.0,2521.02
8718,4444.29,4637.66
5043,5231.2,2295.36
2657,7296.49,1001.1
10312,5304.27,1857.71
14887,6359.19,1414.14
7493,102.71,4980.2
14409,6434.1,751.57
6733,9153.02,2223.8
12027,3843.17,3523.24
4715,8924.33,2775.33
10797,8211.65,241.34
874,7113.85,2526.05
1192,1966.53,867.03
9937,1603.05,4782.89
9163,7642.85,3131.91
1670,4070.29,2233.93
5775,5154.03,4063.25
9362,8296.96,422.03
13836,3603.8,465.35
13575,1654.48,2274.39
12369,1045.79,2483.16
3469,5598.39,2201.55
6795,7894.15,1504.89
4458,4216.09,4197.83
8786,5510.39,2932.31
7789,5753.89,4082.66
2301,5217.27,1298.76
6175,2554.69,3193.69
2866,3680.64,4325.74
13687,8725.67,3860.88
10433,231.49,338.98
111,4339.53,1536.82
6114,6950.92,1111.97
5755,7926.29,2607.36
5056,7057.13,255.96
3557,9703.92,4688.04
232,5124.07,2020.54
6451,5924.35,1743.67
3474,8980.93,1754.77
6259,3375.24,2773.37
650,2208.27,4816.98
4204,9160.12,1069.86
7211,2173.26,4958.45
3996,4210.36,2298.99
5174,4587.97,2706.82
11525,2173.88,339.29
594,7998.9,4706.46
2987,2584.33,2719.3
13353,2939.03,4875.05
719,8026.07,3779.69
13614,8511.85,3235.09
1310,2319.4,4846.81
6122,4816.43,2674.94
183,811.68,1461.88
13903,1486.98,4520.31
9924,9130.18,4012.93
1508,9246.64,3016.52
9126,5550.63,3987.34
9121,6175.79,203.22
6898,8207.21,4226.97
2263,3710.4,3682.15
8535,4221.9,521.89
5756,6569.6,3322.91
10104,9481.25,699.66
7255,2611.97,2011.37
2439,2750.0,4084.59
1510,4334.81,4138.38
7794,4972.92,4376.49
2188,1605.58,1059.96
13907,7195.85,1602.7
9353,3869.68,494.23
12742,5947.6,3916.53
1411,6318.67,1242.77
3895,2581.25,3647.14
6360,922.62,4447.74
439,2020.17,833.66
5316,9251.93,2288.85
7914,6262.21,3478.53
4942,4131.92,4383.28
8782,129.03,2384.57
8209,5254.31,3530.93
8749,9758.75,3636.52
8824,7313.91,4497.58
4221,9679.57,981.69
14301,4954.33,2156.1
3837,7936.68,4728.85
2140,2642.25,2409.99
7875,9316.32,2285.71
13851,1192.22,3590.65
5725,6301.38,2590.74
3061,101.75,4661.67
3438,6682.94,3047.49
14283,1646.39,4014.76
2390,9517.47,4402.06
4055,8220.65,526.12
3938,3361.18,920.22
11779,1629.9,4802.63
7352,9726.72,338.58
12105,483.79,4635.49
2352,1404.29,3002.94
8779,8904.37,4132.93
13458,330.83,2696.83
13985,6119.37,940.49
11400,2612.89,2888.49
13821,8940.26,805.96
1291,5962.75,4807.19
14423,4469.57,3973.33
9468,3185.32,4952.86
6577,6079.04,4600.24
13034,5745.4,1415.62
13839,9390.43,3955.86
1812,5732.55,577.72
12195,8908.65,1259.91
2881,4532.67,4636.22
1258,2432.99,2308.45
3399,2644.66,2386.92
14342,1644.07,386.05
4403,3230.71,2092.15
13324,6901.49,1928.34
4741,7784.25,2469.66
6214,4762.46,4200.29
6400,1029.62,4619.48
4542,732.82,1515.06
4647,2286.11,1583.88
2833,6080.91,424.93
6504,2185.1,4025.9
8083,8569.17,4729.81
5995,7843.97,3623.02
2677,5375.68,316.1
13836,375.06,406.14
14578,3986.93,2191.78
6262,4217.73,1239.99
12209,803.85,3371.22
13628,6805.87,158.68
1233,1233.64,1832.86
989,144.04,4716.81
12727,1836.49,1816.73
376,3055.96,3933.83
9236,1271.4,2274.39
13490,2431.64,2643.25
7187,4306.43,3690.89
4816,3244.3,3000.61
4244,2390.26,729.31
6582,9500.84,1769.6
12569,8756.45,830.46
2881,7134.51,3737.7
12372,1208.58,2976.66
4588,6895.88,3381.33
1351,2400.26,1856.08
10021,6756.59,2857.55
13698,2135.69,2177.31
1262,7928.45,4475.6
1480,3722.54,2598.45
13812,1867.94,2940.8
8420,9805.76,2857.42
12839,1989.14,4475.99
6850,2599.24,2092.53
4829,2484.0,1883.16
140,3766.18,2263.45
6832,7206.9,1870.22
92,3516.06,3165.35
7760,7213.44,3256.88
8918,4187.55,1779.96
6012,3105.92,558.39
2868,233.8,2606.36
8204,4400.61,1407.49
968,1447.56,2062.43
6144,9575.06,3358.44
1696,3560.92,1844.96
6520,6577.78,2361.92
10898,9586.57,2069.21
14690,9709.82,4909.29
1763,7606.38,3995.95
14376,7054.7,1265.43
2260,3994.83,1915.73
6283,7946.1,4981.65
5907,7122.38,4248.69
2660,676.47,543.2
9162,8707.97,4167.73
6199,7663.27,3762.76
9061,4986.16,2145.28
3114,6449.93,1240.38
523,4789.58,2285.11
11213,5547.53,1350.29
4069,5653.34,134.3
8668,4491.31,2348.78
13864,1253.79,4471.68
5640,5859.32,3720.11
7891,924.45,208.65
5576,9777.97,1196.75
2851,8798.48,4013.21
10220,9875.84,2231.15
14021,1561.03,3817.51
5145,5912.91,2556.61
640,6063.15,3387.27
481,4648.16,3959.85
9389,1802.83,664.62
9092,2336.65,4940.27
7952,8085.28,1318.52
2061,5472.12,4968.19
4097,8497.75,1475.06
12935,7488.58,4271.0
2409,2044.75,320.0
7168,9653.45,1755.2
8444,7458.75,1630.55
7874,4409.5,3342.43
11409,7539.88,2359.59
12980,7982.0,4494.85
10158,415.53,4108.77
4566,791.82,3170.83
13082,3045.91,3647.16
12132,8811.58,2785.58
1817,3643.56,3231.22
162,9213.27,4337.61
7379,4290.02,1852.0
785,4797.65,4931.82
7202,1222.16,4273.99
10326,4651.24,1971.59
12009,2327.88,4054.34
5730,502.39,4767.47
6962,578.89,185.0
11247,6862.94,3976.2
3333,3650.08,2880.77
12021,3013.35,3426.02
3978,7032.79,952.5
1939,8608.71,4118.44
12743,2912.51,2409.01
13033,3621.59,1465.35
13628,6235.93,1476.7
4240,3680.24,3202.27
1624,2663.37,558.92
7582,6414.37,2524.12
5462,6752.14,4728.12
7509,5759.03,4888.3
1952,7435.77,1485.68
6390,2044.26,4020.62
14963,6366.13,2875.46
13144,5681.3,3975.44
7233,793.81,2613.25
10794,8740.37,2532.3
7707,4541.39,4249.85
1869,6510.81,1036.75
10675,8319.24,2213.24
2912,6950.23,3553.5
3425,5505.93,2351.42
7542,1844.59,2853.34
7435,1701.17,2885.63
12316,5920.5,924.94
12410,4376.46,1035.83
10760,8228.89,342.7
11717,3548.62,1414.94
8255,3403.43,1037.6
7645,7084.72,4239.68
14082,1679.34,1026.05
8779,9652.72,577.83
6928,7100.08,2264.55
14973,5024.63,1244.11
5956,3076.81,4545.2
5485,6698.74,3180.22
2718,276.91,4004.99
829,3774.4,3085.47
14139,4396.99,3719.43
3413,4231.87,2309.04
13712,6312.11,3882.37
5434,809.55,2157.72
14338,924.08,3695.46
4518,6615.11,110.62
4525,2228.78,193.34
8487,1117.24,1823.26
4454,4134.68,534.74
997,948.22,485.22
12987,274.4,2064.4
11867,8430.01,1174.15
1003,9262.73,669.93
12800,7220.28,3324.52
13294,1504.91,1991.65
11498,830.36,3646.69
5804,7877.39,3197.25
12562,1732.4,243.16
14530,6371.58,2419.76
6418,9595.55,4592.62
11597,1889.62,2803.06
8332,9467.49,4496.77
3272,8953.56,203.98
5946,7524.05,4471.88
11715,4837.51,915.01
8718,2923.11,2621.88
13151,4207.21,3967.88
4839,8798.02,1596.75
10628,7674.7,4431.17
8264,8183.53,2656.66
10215,2525.93,1234.68
1285,6827.15,2564.44
8969,3201.45,4272.72
14510,6768.42,1307.98
8235,7106.23,644.78
3211,5002.51,3217.92
7868,9880.19,1783.97
13800,9872.26,607.4
169,8745.17,2861.72
9921,805.17,3779.3
12318,8434.41,457.0
9938,5070.01,922.86
14105,2207.64,358.33
4774,9036.42,187.31
9082,558.33,2110.35
1383,4817.44,4930.63
7777,5266.85,4092.55
7058,1243.37,1414.05
10885,7363.57,3715.98
9401,1484.96,2158.34
5124,6735.07,3528.23
9890,220.48,3873.52
406,6226.74,4334.15
9174,589.97,4922.32
8530,2806.78,1770.48
6092,724.53,3527.91
9533,4304.04,3135.42
4297,7873.35,939.51
1027,5559.67,1241.73
8475,2244.13,1937.08
9000,2743.57,591.96
672,7210.49,2255.98
6455,7058.59,3141.91
12730,9255.42,1987.73
12795,4773.94,772.94
4521,9573.29,4246.41
9343,3333.05,4817.08
2650,5735.53,4281.87
1833,2026.21,4584.64
7509,2281.58,3480.82
11475,3488.84,497.71
6324,8792.83,3397.61
12858,5459.49,603.52
1757,5235.68,231.88
3872,4782.85,1081.11
479,3028.89,198.94
48,6156.85,2423.48
10920,5652.05,4279.41
2194,8551.16,2648.26
1101,9511.88,3774.05
139,9559.29,2688.82
12902,6922.18,2765.05
7346,7554.05,2388.82
726,3169.54,1879.84
2576,2379.96,4829.96
12936,7572.74,3095.41
9223,8405.48,1150.66
521,6674.54,4442.82
14431,3946.23,818.98
1843,4186.74,903.12
8230,5788.17,4874.8
2708,4555.23,2439.54
11075,814.0,3486.64
8952,5335.79,1324.9
3256,9747.48,1646.0
8071,9655.3,3408.76
13753,3629.94,4051.03
3286,3258.18,2303.93
7684,7545.04,3887.67
5913,3023.77,4105.83
3848,5976.98,4296.64
309,7440.82,2108.87
6195,7335.26,4893.0
2177,9866.56,2077.8
5293,3728.05,374.81
847,7304.84,2591.61
9942,4901.72,1408.76
14738,4996.89,4848.51
14234,8328.83,2229.92
7972,2817.33,247.13
832,3417.2,3163.58
1248,4675.77,2860.44
8431,4071.66,3421.26
14960,191.0,4514.36
7931,4125.61,443.01
488,5052.35,2690.55
1557,1676.48,4585.32
1976,8519.25,4388.92
6329,5147.25,314.56
4347,5929.81,3616.14
5658,9355.71,4600.39
13153,9475.17,1707.88
7524,2611.58,4375.17
382,2120.43,3524.78
5219,9147.95,3371.24
10596,1424.56,3528.12
2592,4197.48,1759.2
13468,2580.44,1229.56
6576,7875.09,435.32
7263,5558.55,2297.89
4056,7082.15,3750.45
2024,3418.61,123.15
14007,1353.77,976.37
1070,9578.77,4818.28
11491,3328.97,1803.23
3277,8336.24,1705.38
6772,248.88,1947.57
14102,8849.19,4506.72
3044,4735.89,336.14
4268,4746.34,1800.99
2907,6499.87,4758.89
12401,7439.82,1327.0
5636,6926.76,4617.68
6405,2871.56,594.41
5594,8737.15,773.81
7502,1441.09,1055.6
14432,4298.09,1463.12
10599,2078.01,1257.76
5270,7460.22,713.21
6169,9233.87,4485.93
8546,9092.2,340.65
4067,7289.91,2867.95
6600,6502.79,1798.07
12154,2374.9,626.3
2608,1099.9,1177.85
2964,1850.79,1568.92
5763,149.88,362.44
7418,7914.61,4681.24
9426,514.71,798.41
12061,3731.7,2511.31
13671,3544.04,4327.7
5580,5151.89,2307.4
11045,2308.63,3703.14
5231,9214.34,3637.73
3394,9365.92,204.19
1430,8205.78,2517.74
10430,1026.98,3136.65
7876,2525.62,4718.94
13908,8828.81,3772.18
2574,177.71,3325.22
11588,108.66,3139.71
7188,5414.86,384.17
7887,7033.86,702.26
10458,3661.06,3221.62
14745,9679.99,2840.99
14520,4631.42,3134.28
13236,5685.62,2057.4
4391,1671.08,3165.86
11763,5771.01,1370.71
4833,3830.78,238.62
13673,4597.95,2477.89
11159,6041.88,1160.11
947,6698.32,4007.83
12405,4795.67,3711.1
2592,2078.32,1557.55
1238,3750.0,3807.47
13222,4683.44,3764.8
10891,9445.14,2586.49
14278,5496.28,976.53
6154,3455.5,841.08
4453,8986.86,521.45
8414,4951.25,1760.9
466,6496.82,3099.49
14783,3557.59,2817.29
8775,4153.79,4949.09
10951,3833.26,4032.7
2175,7643.95,1448.92
4582,8553.15,4068.04
3676,6139.48,1408.99
13757,187.98,4424.48
9337,4186.26,1903.59
12513,1776.56,4531.5
14109,1359.22,3091.35
12356,5285.28,1046.41
8074,8392.9,2544.24
10275,5650.37,1099.58
11553,3215.44,481.18
4000,4305.5,2228.16
11016,4959.73,3411.9
979,8274.39,640.01
14934,8759.94,1835.01
4089,7215.83,1800.67
6622,8034.5,2399.23
6714,2463.82,3089.52
13005,1157.92,3815.72
6388,3024.56,3512.92
13869,7141.9,4441.18
7441,204.97,2063.16
14785,9302.28,1091.95
8306,2258.91,4901.38
10576,9851.42,4264.88
3264,9072.5,285.35
11130,2976.48,3194.88
13680,4796.11,118.13
12064,4989.31,3995.9
10174,195.32,2962.69
2188,2119.05,1691.83
11111,4943.84,1991.42
6203,8394.68,4856.03
12760,6540.2,238.5
11466,2414.17,260.65
7349,2021.34,2963.43
13988,2004.31,4959.42
1975,9255.84,1159.07
11258,8602.22,3422.13
12182,7531.38,1526.34
6604,8385.45,466.25
3033,1486.76,561.83
1498,9046.69,1702.25
5957,6374.39,1944.96
13474,5764.93,3870.53
5398,292.76,1195.17
5489,5663.81,4577.95
12951,9414.58,3001.0
4016,275.81,1508.97
7414,3939.92,3010.04
10766,1557.34,4140.33
6366,4679.09,2221.44
2665,4335.51,2525.93
5098,5598.35,1680.05
10850,5431.27,315.18
5730,5118.18,2168.93
10000,5590.26,2583.12
10023,5658.26,4327.55
5087,1072.19,835.29
12838,6499.33,1446.17
4505,893.18,1735.38
1157,4632.79,907.47
3331,2669.79,2777.69
3177,5178.75,3078.8
10221,7665.7,4391.83
3190,4503.66,358.72
6118,9670.68,2380.64
5554,6711.62,1910.42
13372,7390.04,4183.88
4205,7114.86,2167.3
12322,5659.59,3093.97
9168,3054.93,2090.18
1001,5100.26,979.34
5196,6294.77,2941.52
604,4974.2,3794.4
12464,5039.64,222.11
8445,6171.92,1304.11
12609,1073.53,4351.82
9311,460.9,123.85
8891,7081.71,4752.48
961,948.24,4022.27
10066,1203.02,4287.88
8868,3182.74,918.18
7341,7410.21,3924.53
853,7109.41,2181.97
4107,8427.04,923.86
7036,4883.86,1075.57
4903,1407.94,1917.58
13571,196.75,4598.21
6980,2173.66,2662.52
13207,4533.83,4732.38
2485,3097.49,1658.6
2215,8150.83,3802.79
2666,7600.19,2470.03
7471,5075.73,3622.89
6482,9544.61,238.1
4980,2385.16,3821.26
13568,7475.73,4932.3
6520,2067.6,2781.53
9275,4209.62,2536.49
5668,6611.26,1451.71
8076,7609.85,224.39
11837,895.55,843.83
4020,5871.76,1558.45
10353,7703.92,4999.66
9169,6922.66,4148.36
8020,4411.64,2168.92
11875,9208.68,3304.61
5742,6613.03,1904.48
2046,4169.13,3862.97
9630,5081.93,3866.34
4491,7520.13,4982.7
3374,6437.9,2984.51
12095,6807.91,2883.31
10396,3578.59,3556.26
1747,6833.59,2153.3
6972,5845.97,2490.88
7979,4082.28,311.62
732,9881.35,4255.24
12295,5195.98,1130.45
1787,9591.27,2944.36
2434,7919.01,4077.79
12751,8986.33,1497.75
13013,4862.87,2139.3
12681,6807.41,3602.97
1196,3049.19,1053.49
10470,2676.21,3504.92
9879,524.11,1949.93
3636,4805.57,3520.29
9655,6110.44,394.99
9996,7232.38,3422.69
7550,2517.52,2413.8
9785,2158.17,1559.21
7548,9222.05,3833.31
9694,6947.85,2645.06
13283,457.97,2111.33
3444,1421.94,2546.33
2797,7395.5,492.31
7012,1888.98,714.97
13217,3286.64,1032.11
11745,7869.56,2504.85
8573,4674.83,2356.93
918,8710.74,4843.86
430,5087.01,293.72
1146,3078.51,835.33
1942,499.11,4025.06
11717,7243.57,3941.53
5967,2352.21,3350.09
